id,name,shortName,abbreviation,teamType,location,website,parentLeague,establishedDate,disbandedDate,genus,domain
"27530","Colorado Academy of Hard Knocks","Colorado Academy","CAHK","Travel Team","Colorado Springs, CO","https://www.facebook.com/COHardKnocksRollerDerby/info","","2012-02-01","2014-03-23","Womens","USA"
"59361","Colorado All Stars","","","Exhibition Team","","","","","","Womens","USA"
"24737","Colorado Roller Derby","Rollin' Bones","CRD","Travel Team","Denver, CO","https://www.facebook.com/groups/284266355005283/members/","","","2013-12-08","Womens","USA"
"48421","Columbia Basin Roller Derby","Columbia Basin","CBRD","Travel Team","Moses Lake, WA","http://columbiabasinrollerderby.com/","","2013-05-01","","Womens","USA"
"74157","Columbia Junior Rollers","Columbia Jr.","CJR","Travel Team","Columbia, SC","","","","","Junior","USA"
"7696","Columbia Roller Derby","Columbia","CRD","Travel Team","Columbia, SC","https://columbiarollerderby.com/","","","","Womens","USA"
"90595","Combativos Roller Derby Masculino","Combativos","CRDM","Travel Team","Bogotá, Colombia","https://www.facebook.com/CombativosRollerDerbyBogota","","","","Mens","South America"
"21263","Combustin' Betties","","","B Team","","","21262","","2016-12-31","Womens","USA"
"102575","Come on Bear","","","Exhibition Team","France","","","","","Womens","Europe"
"28274","Comettes","","","B Team","","http://sandiegorollerderby.com/category/comettes/","14194","2012-09-16","2014-09-28","Womens","USA"
"21724","Comic Slams","","","Home Team","","","16740","","2017-10-28","Womens","New Zealand"
"7608","CoMo Derby Dames","CoMo","COMO","Travel Team","Columbia, MO","http://www.comoderbydames.org/","","","","Womens","USA"
"55429","Comodoro Roller Derby","Comodoro","CRD","Travel Team","Comodoro Rivadavia, Chubut, Argentina","https://www.facebook.com/comodororollerderby/","","2013-09-21","","Womens","South America"
"43845","Compagnie Cruelle","","","B Team","","http://rollerderbybordeaux.fr/","7737","","","Womens","Europe"
"111120","Compass Rose Roller Derby","Compass Rose","CRRD","Travel Team","Argentina","","","","","Womens","South America"
"55277","Complot Derby Club (Co-Ed)","Complot Co-Ed","CDCC","Travel Team","Santiago, Región Metropolitana de Santiago, Chile","http://www.complotderbyclub.cl/","","2013-09-06","2016-12-31","Coed","South America"
"55278","Complot Derby Club (Hombres)","Complot Hombres","CDCH","Travel Team","Santiago, Región Metropolitana de Santiago, Chile","http://www.complotderbyclub.cl/","","2013-09-06","2016-12-31","Mens","South America"
"55276","Complot Derby Club (Mujeres)","Complot Mujeres","CDCM","Travel Team","Santiago, Región Metropolitana de Santiago, Chile","https://www.facebook.com/ComplotDerbyClub/","","2013-09-06","2018-11-15","Womens","South America"
"56187","Conejos Muertos Roller Derby Masculino Bogota","Coñejos Muertos","CMRD","Travel Team","Bogotá, Distrito Capital, Colombia","https://www.facebook.com/conejosmuertosrd/about","","2012-12-01","","Mens","South America"
"22416","Coney Island Freakshow","","","Home Team","","","10393","","2014-07-13","Womens","USA"
"9261","Confederacy of Punches","","","Home Team","","","3397","2007-01-01","2008-12-31","Womens","USA"
"25344","Confluence Crush Roller Derby","Confluence","CCRD","Travel Team","St. Louis, MO","http://confluencecrush.com/","","2011-08-21","","Womens","USA"
"10394","Connecticut Men's Roller Derby","Death Quads","CTMRD","Travel Team","Waterbury, CT","http://www.ctmensrollerderby.com/","","","","Mens","USA"
"3432","Connecticut Roller Derby","Connecticut","CTRD","Travel Team","Waterbury, CT","http://www.ctrollerderby.com/","","","","Womens","USA"
"49171","Conroe Roller Derby","Conroe Cutthroats","CRD","Travel Team","Conroe, TX","http://www.conroerollerderby.com/HOME.html","","2012-01-01","","Womens","USA"
"21689","Continental Dividers","","","B Team","","","6737","","2016-12-31","Womens","USA"
"9876","Contrabanditas","","","Home Team","","","3461","","","Womens","Canada"
"56219","Contragolpe Roller Derby","Contragolpe","CRD","Travel Team","Mendoza, Aregentina","https://www.facebook.com/contragolperollerderby/info","","2014-01-18","","Mens","South America"
"92837","Convict City B","","","B Team","","","25113","","","Womens","Australia"
"25113","Convict City Roller Derby","Convict City","CCR","Travel Team","Glenorchy, TAS, Australia","http://www.convictcityrollers.org.au/","","2009-12-01","","Womens","Australia"
"24514","Convicts","","","B Team","","richtercity.co.nz","16740","","","Womens","New Zealand"
"24685","ConVixens","","","Home Team","","","4740","","2010-12-31","Womens","USA"
"9311","Coos County Roller Girls","Coos County","CCRG","Travel Team","Coos County, WA","http://www.facebook.com/pages/Coos-County-Roller-Girls/117521368259986","","2007-01-01","2013-01-01","Womens","USA"
"7768","Copenhagen Roller Derby","Copenhagen","CRD","Travel Team","Copenhagen, Denmark","http://www.copenhagenrollerderby.com/","","","","Womens","Europe"
"18210","Copenhagen Roller Derby All Stars B","","","B Team","","http://www.copenhagenrollerderby.com/","7768","","","Womens","Europe"
"79272","Copenhagen Troublemakers","Copenhagen Jr.","CRDJr","Travel Team","Copenhagen, Denmark","http://www.copenhagenrollerderby.com/juniors/","","2016-05-01","","Junior","Europe"
"49225","Copper City Queens Roller Derby","Copper City","CCQ","Travel Team","Butte, MT","http://coppercityqueens.com/","","2014-02-01","","Womens","USA"
"9298","Copper Queens","","","Home Team","","http://tucsonrollerderby.com/teams.php?id=6","3398","","","Womens","USA"
"94326","Coquenas Fighters Roller Derby","Coquenas","CFRD","Travel Team","Jujuy, Argentina","https://www.facebook.com/pg/Coquenas-Fighter-RDM-Jujuy-862130777248902/","","2016-05-19","","Mens","South America"
"7769","Cork City Firebirds","Cork City","CCF","Travel Team","Cork, Ireland","http://www.facebook.com/corkcityfirebirds","","","","Womens","Europe"
"13840","Cornfed Derby Dames","Cornfed","CFDD","Travel Team","Muncie, IN","http://cornfeddd.com/","","2010-01-01","","Womens","USA"
"89651","Cornish Nasties","","","B Team","","","7770","","","Coed","Europe"
"7770","Cornwall Roller Derby","Cornwall","CRD","Travel Team","Newquay, UK","http://www.cornwallrollerderby.com/","","","","Womens","Europe"
"11710","Corporal Punish'ers","","","Home Team","","","11707","","2014-10-19","Womens","Australia"
"9725","Cosmic Killas","","","Home Team","","http://www.desertdollsrollerderby.com/teams/cosmic-killas-2/","9723","","2015-04-01","Womens","USA"
"87997","Cosmicclan","","","B Team","","","55413","","","Womens","South America"
"8898","Cosmonaughties","","","Home Team","","http://blog.bostonderbydames.com/teams/cosmonaughties/","3402","","","Womens","USA"
"25185","Cougar Rollers","","","Home Team","","https://www.facebook.com/CougarRollersRD/","25183","","2018-12-31","Womens","South America"
"24455","Cougar Sluts","","","Home Team","","http://theroyalsrd.se/cougar-sluts/","18106","","2013-11-03","Womens","Europe"
"35605","Countdown City Chaos","Countdown City","CCC","Travel Team","San Antonio, TX","http://countdowncitychaos.com/","","2012-01-01","2014-07-27","Mens","USA"
"56330","Counterstrike","","","B Team","","","10152","","","Womens","USA"
"21567","Country Clubbers","","","Home Team","","","3458","","2013-01-01","Womens","USA"
"20654","Coventry Roller Derby","Coventry","CRD","Travel Team","Coventry, UK","https://www.facebook.com/CoventryRollerDerby/","","","","Womens","Europe"
"66893","Cowabunga","","","B Team","","","58567","","","Junior","Canada"
"14219","Cowboy Capital Rollergirls","Cowboy Capital","CCRG","Travel Team","Stephenville, TX","http://www.cowboycapitalrollergirls.com/","","2011-10-01","2015-12-31","Womens","USA"
"25018","Cowgirls From Hell","","","Home Team","","","25016","","2017-12-31","Womens","South America"
"83656","CQ Misfits","","","Exhibition Team","","","25115","","","Womens","Australia"
"55802","Cranium Basher Dolls","Cranium Basher Dolls","CBD","Travel Team","Grande Vitória, Espírito Santo, Brazil","http://www.craniumbasherdolls.com/","","2011-04-01","","Womens","South America"
"91460","Crash Candies","","","B Team","","","20638","","","Womens","Europe"
"96861","CRASH Mixed Gender Roller Derby","CRASH","CHASH","Travel Team","Sydney, New South Wales, Australia","https://www.facebook.com/CRASHrollerderby/?ref=br_rs","","2014-01-04","","Coed","Australia"
"17631","Crash Test Brummies","Brummies","CTB","Travel Team","Birmingham, UK","http://www.crashtestbrummies.co.uk/","","2012-02-01","","Mens","Europe"
"17065","Crash Test Bunnies","","","Home Team","","http://ocrollergirls.com/team-pages/crash-test-bunnies/","3441","","2014-01-12","Womens","USA"
"12228","Crash Test Dollies","","","Home Team","","http://www.elpasorollerderby.com/CrashTestDollies.html","8138","","","Womens","USA"
"6699","Crash Test Dolls","","","B Team","","","5914","","2015-12-09","Womens","USA"
"55370","Crash Test Honeys","","","Home Team","","http://www.coastalassassins.com.au/","23426","","2015-08-01","Womens","Australia"
"25306","Crash Test Honeyz","","","Home Team","","","23426","","2013-11-11","Womens","Australia"
"9350","Crazy 8's","","","Home Team","","","3419","","2015-05-14","Womens","USA"
"7772","Crime City B Team","","","B Team","","","7771","","","Womens","Europe"
"48842","Crime City C team","","","B Team","","","7771","","","Womens","Europe"
"7771","Crime City Rollers","Crime City","CCR","Travel Team","Malmö, Sweden","http://www.crimecityrollers.com/","","","","Womens","Europe"
"40983","Crime City Rollers Juniorer","Crime City Junior","CCRJ","Travel Team","Malmo, Sweden","https://www.facebook.com/pages/Crime-City-Rollers-Candy-Snatchers/173967096060384","","","","Junior","Europe"
"26176","Criminal Nurses Roller Derby Aubenas","Aubenas","CNRDA","Travel Team","Aubenas, France","http://ardech-roll.wixsite.com/criminal-nurses","","","","Womens","Europe"
"30530","Crimson Vipers (Roller Derby Bergamo)","Bergamo","RDB","Travel Team","Bergamo, Lombardy, Italy","http://www.facebook.com/CrimsonVipersRollerDerby","","2013-02-01","","Womens","Europe"
"29519","Crooked Butchers","","","Home Team","","","24096","","","Womens","Australia"
"60583","Crooked River JV","","","B Team","","","58812","2015-02-01","","Junior","USA"
"58812","Crooked River Roller Girls","Crooked River","CRRG","Travel Team","Northeast Ohio","","","2014-10-24","","Junior","USA"
"20989","Crossroads City Derby","Crossroads City","CCD","Travel Team","Las Cruces, NM","http://www.crossroadscityderbydolls.com/","","2010-01-01","","Womens","USA"
"33227","Crow City Roller Girls","Crow City","CCRG","Travel Team","Chatham, ON, Canada","http://www.crowcityrollergirls.com/","","2012-01-01","2015-08-01","Womens","Canada"
"13405","Crown City Rollerz","Crown City","CCR","Travel Team","Cortland, NY","http://www.crowncityrollerz.com/wp/","","2010-04-22","2014-07-18","Womens","USA"
"7773","Croydon Roller Derby","Croydon","CRD","Travel Team","Croydon, UK","https://www.facebook.com/CroydonRollerDerby/","","","2019-04-06","Womens","Europe"
"36858","Croydon Vice Squad","","","B Team","","http://www.croydonrollerderby.co.uk/","7773","","","Womens","Europe"
"11073","Crucibelles","","","B Team","","http://www.sheffieldsteelrollergirls.com/the-crucibelles.html","7952","","","Womens","Europe"
"24361","Crude City Roller Derby","Crude City","CCRD","Travel Team","Corpus Christie, TX","","","","2010-12-31","Womens","USA"
"96035","Cruellas Roller Derby","Cruellas","CRD","Travel Team","Neuquen, Argentina","https://www.facebook.com/pg/Cruellas.Roller.Derby.Plaza.Huincul/","","","","Womens","South America"
"109477","Cruz del Sur","Cruz del Sur","CdS","Travel Team","","","","2019-04-17","","Womens","South America"
"25563","Cuna de Lobas","","","Home Team","","","13352","","","Womens","South America"
"8111","Cupquakes","","","Home Team","","http://www.mcleancountymissfits.org/cupquakes.html","8109","","2012-01-01","Womens","USA"
"40540","Curfew Skate Crew","Curfew","CSC","Travel Team","Windsor, UK","https://www.facebook.com/CurfewSkateCrew","","","","Junior","Europe"
"9272","Cut Throat Car Hops","","","Home Team","","http://www.calgaryrollerderby.com/carhops.html","9270","","","Womens","Canada"
"11257","Cutcakes","","","Home Team","","","11255","","2014-08-03","Womens","USA"
"64876","CutLasses","","","Home Team","","","15327","2015-01-01","2015-12-31","Womens","Australia"
"112554","Cutral-co Roller Derby","Cutral-co","CCRD","Travel Team","Argentina","","","","","Womens","South America"
"34652","Cyclops Bear","","","Home Team","","http://theinhumanleague.co.uk/","17613","","2014-07-06","Mens","Europe"
"8809","D-Funk Allstars","","","Home Team","","http://detroitderbygirls.com/dfunkallstars/index.html","3392","","","Womens","USA"
"46884","D-Railers","","","Home Team","","http://www.readingderbygirls.com/teams/drailer/","13396","2014-01-01","2015-11-11","Womens","USA"
"25008","D-Town Derby Crew","D-Town","DTDC","Travel Team","Littleton, CO","http://d-townderbycrew.com/","","2011-01-01","2012-01-01","Womens","USA"
"109286","D.H.R.B.","","","B Team","","","78678","2019-04-11","","Mens","Europe"
"9035","Dagger Dolls","","","Home Team","","","3428","","","Womens","USA"
"32203","Dairyland Doll B-team","","","B Team","","","3425","","","Womens","USA"
"22399","Daisy Nukes","","","Home Team","","","13612","","2013-01-01","Womens","USA"
"14697","Dakota City Demolition Crew","Dakota City","DCDC","Travel Team","Dakota City, IA","http://dcdemolitioncrew.weebly.com/","","2010-08-01","","Womens","USA"
"10403","Dakota Men's Roller Derby","Norsemen","DMRD","Travel Team","Fargo, ND","dakotamensrollerderby.com","","2010-01-01","","Mens","USA"
"10398","Dallas Deception","Dallas Deception","DD","Travel Team","Dallas, TX","http://www.deceptionderby.com/","","2007-08-01","2015-03-09","Mens","USA"
"3400","Dallas Derby Devils","Dallas","DDD","Travel Team","Dallas, TX","http://derbydevils.com/","","","","Womens","USA"
"34678","Dallas Inception","","","B Team","","","10398","","2015-03-09","Mens","USA"
"9924","Dam City Rollers","Dam City","DCR","Travel Team","Castlegar, BC, Canada","","","","","Womens","Canada"
"15043","Damage Inc.","","","Exhibition Team","","http://www.oilcityderbygirls.ca/roller.htm","","","","Womens","Canada"
"13477","Damage Incorporated","","","Home Team","","http://www.pottstownrollerderbyrockstars.com/damageinc.html","13369","","2014-07-14","Womens","USA"
"9891","Damaged Dolls","","","Home Team","","","9829","","2012-11-01","Womens","Canada"
"21229","Damagin' Dames","","","Home Team","","","8048","","2014-01-01","Womens","USA"
"24212","Damas de los Muertos","","","Home Team","","","24211","","","Womens","USA"
"8074","Dames of Destruction","","","Home Team","","","8073","","2013-01-01","Womens","USA"
"25125","Dames of Hazard","","","Home Team","","","25124","","2016-12-31","Womens","Australia"
"23682","Damsels of Distress","","","Home Team","","","3445","","2009-12-31","Womens","USA"
"27700","Danger Dolls","","","Home Team","","","25878","2013-01-01","2014-03-16","Womens","USA"
"8631","Danger Dolls","","","Home Team","","","3401","","","Womens","USA"
"41719","DaRANGED Rollergirls","DaRANGED","DRRG","Travel Team","Ely, MN","http://darangedrollergirls.com/","","2013-04-01","2018-01-01","Womens","USA"
"27386","Dare Valley Vixens","Dare Valley","DVV","Travel Team","Rhondda, Wales","http://www.darevalleyvixens.com/","","2013-01-01","","Womens","Europe"
"63047","Dark Horse Roller Derby","Dark Horse","DHRD","Travel Team","Sweetwater, TX","http://www.darkhorserollerderby.com/home.html","","2013-01-01","2018-01-01","Womens","USA"
"25244","Dark Horses","","","Exhibition Team","","","24520","","2016-02-25","Womens","Australia"
"14613","Dark River Derby Coalition","Dark River","DRDC","Travel Team","Quincy, IL","http://www.darkriverderby.com/","","","","Womens","USA"
"76874","Dark Side Roller Derby","Dark Side","DSRD","Travel Team","San Jose, Costa Rica","https://www.facebook.com/darksiderollerderby/","","2014-10-01","","Womens","South America"
"8634","Darkside Derby","Darkside Derby","DD","Travel Team","Faxon, OK","http://www.darksidederby.com/","","2011-01-01","2013-01-01","Womens","USA"
"21219","Darlings","","","B Team","","","13957","","","Womens","USA"
"39020","Darlings of Destruction Junior Roller Derby League","Darlings of Destruction Junior","DODJ","Travel Team","Rochester Hills, MI","http://www.dodleague.com/","","2010-01-01","","Junior","USA"
"90639","Darmstadt B Team","","","B Team","","","33982","","","Womens","Europe"
"24532","Darwin Rollergirls","Darwin","DRG","Travel Team","Darwin, NT, Australia","http://www.darwinrollergirls.com.au/","","","","Womens","Australia"
