Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,0,0.0145399998873472,0.0731699988245964,0.174349993467331,0.116609998047352,0.148129999637604,0.202399998903275,..,..,..,..,..,..,..,0.391169995069504,..,..,..,0.640739977359772,..,..,..,..,..,..,0.562520027160645,0.597739994525909,0.727630019187927,..,0.827960014343262,0.822939991950989,..,0.922029972076416,1.20626997947693,1.4206999540329,..,..,1.94304001331329,2.00883007049561,2.09606003761292,2.21495008468628,..,..,3.43384003639221,3.25130009651184,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Chile,CHL,..,..,..,..,..,..,..,..,..,..,8.42936038970947,10.4429903030396,12.6771602630615,14.1505002975464,13.652250289917,13.7978200912476,12.1742401123047,11.7792501449585,11.5180597305298,11.0130300521851,12.3678102493286,..,13.0745296478271,14.6026697158813,15.340160369873,15.982569694519,17.3016204833984,18.097900390625,18.9520206451416,..,..,21.1590805053711,24.0111198425293,26.1857204437256,26.9255599975586,27.4359893798828,29.2094898223877,30.1098098754883,32.0079383850098,35.367618560791,35.3763008117676,..,40.3782501220703,43.469539642334,43.930248260498,49.368839263916,48.2346687316895,53.9566688537598,56.7312698364258,60.9114990234375,67.8634262084961,72.2767868041992,75.9310684204102,79.9562911987305,82.8463821411133,85.2667236328125,87.1881408691406,88.4644165039063,90.8963088989258,93.1011276245117,91.6693496704102,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,China,CHN,..,..,..,..,..,..,..,..,..,..,0.128209993243217,..,..,0.206389993429184,0.338420003652573,0.475859999656677,0.565069973468781,0.637220025062561,0.706300020217896,0.966149985790253,1.1303299665451,1.78178000450134,..,..,2.01842999458313,2.43659996986389,2.97222995758057,3.11257004737854,3.08206009864807,2.99196004867554,2.97255992889404,2.89145994186401,2.80566000938416,2.88968992233276,3.61140990257263,4.39014005661011,4.91531991958618,5.35011005401611,5.86393022537231,6.39427995681763,7.59041023254395,9.78911018371582,12.6284799575806,15.4526796340942,17.6912593841553,19.0869998931885,20.2191905975342,20.52121925354,20.6841201782227,22.4430599212646,24.1984901428223,25.6478500366211,28.7256698608398,32.4336700439453,42.4307289123535,46.0404281616211,48.0190200805664,49.0732612609863,50.6044387817383,53.7649116516113,58.4201011657715,63.6019592285156
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Colombia,COL,..,..,..,..,..,..,..,..,..,..,4.2470498085022,4.72131013870239,5.32317018508911,5.72088003158569,6.24666023254395,7.11062002182007,7.52815008163452,8.53538990020752,8.81997013092041,9.01661968231201,8.85468006134033,10.1302795410156,10.4747400283813,10.9207801818848,11.4685802459717,11.756890296936,12.4849796295166,12.9714403152466,13.6779499053955,14.2334299087524,14.6540098190308,15.3453702926636,15.9850597381592,16.1512298583984,16.7001991271973,16.6697406768799,17.9104194641113,21.10671043396,23.6721591949463,23.2974300384521,24.492000579834,25.347469329834,25.4306106567383,..,28.1366291046143,30.69215965271,32.6994781494141,33.7499389648438,36.0769500732422,37.5189895629883,39.4133186340332,43.0323104858398,45.307300567627,48.7331085205078,51.4163818359375,53.2821388244629,55.4842491149902,56.4340286254883,55.3274917602539,54.9765205383301,54.2392883300781,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.690100014209747,..,0.607529997825623,0.60698002576828,..,..,0.843450009822845,..,..,1.37174999713898,1.45456004142761,..,..,3.10019993782043,..,..,..,4.13891983032227,..,5.89785003662109,5.78295993804932,8.0080099105835,8.68937969207764,8.75743007659912,8.99477958679199,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,0.664889991283417,0.795279979705811,0.837000012397766,0.937619984149933,1.04614996910095,1.20071005821228,1.20255994796753,1.23556005954742,1.25424003601074,1.14168000221252,1.18122005462646,1.36979997158051,1.28996002674103,1.47204005718231,1.44230997562408,1.4815000295639,1.61427998542786,1.81274998188019,2.04731011390686,2.15049004554749,2.50273990631104,..,..,..,2.51231002807617,..,..,..,1.45589005947113,..,..,..,..,..,..,4.49342012405396,4.52037000656128,5.6882700920105,6.74201011657715,..,8.13955020904541,8.26457977294922,6.93432998657227,..,..,6.60334014892578,..,..,..,7.00149011611938,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,1.57278001308441,1.2635999917984,1.72887003421783,2.04779005050659,2.31802010536194,2.42399001121521,2.74341011047363,3.21444988250732,3.72304010391235,4.52203989028931,4.62503004074097,5.46743011474609,5.59903001785278,5.69785022735596,5.73856019973755,5.65410995483398,5.61604022979736,5.9262900352478,4.89490985870361,4.80438995361328,4.71372985839844,5.13013982772827,5.6718602180481,..,..,..,..,..,3.57831001281738,5.07897996902466,4.25299978256226,3.77819991111755,3.76220011711121,..,..,..,..,..,6.25566005706787,..,8.7251501083374,10.0040702819824,9.31912994384766,..,12.2751417160034,..,12.6668796539307,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,8.7495698928833,9.66464042663574,10.3757095336914,11.4180898666382,..,..,..,..,20.5103607177734,20.7742805480957,20.1413707733154,20.8331699371338,20.462869644165,20.2241096496582,20.6334991455078,21.9172191619873,23.039400100708,25.0228099822998,25.0734596252441,26.75172996521,27.0199604034424,29.0821094512939,31.5262699127197,..,..,..,..,..,..,..,..,..,..,..,26.6576995849609,..,..,..,..,..,..,45.8189392089844,48.108570098877,49.006721496582,52.2311706542969,53.0526313781738,53.6386985778809,56.5279502868652,55.3101005554199,57.6748199462891,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,1.12314999103546,1.10344004631042,1.25742995738983,1.26224994659424,..,1.30420005321503,1.50884997844696,1.69184994697571,1.97940003871918,2.19116997718811,2.86264991760254,2.62655997276306,..,2.43518996238709,2.43483996391296,..,2.72353005409241,..,..,..,..,2.8456699848175,3.41767001152039,4.29367017745972,4.28321981430054,..,6.57524013519287,..,6.65376996994019,..,..,..,..,..,..,..,9.00825977325439,8.50841045379639,8.35795021057129,7.67224979400635,3.42073011398315,..,8.23077964782715,8.31519031524658,8.79438018798828,8.94925022125244,9.34136962890625,..,9.95259952545166,9.91298961639404,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8578605651855,..,..,..,..,16.2521190643311,..,..,..,21.3502197265625,22.4433193206787,21.8589305877686,24.443489074707,26.0547904968262,26.2351093292236,27.794340133667,27.6830997467041,29.3639297485352,31.7016696929932,32.3811683654785,35.1330184936523,37.9201011657715,40.7735214233398,42.0610694885254,44.7640914916992,45.5852890014648,47.1876983642578,49.1641998291016,48.7858695983887,54.0285301208496,57.2278213500977,60.6471481323242,65.5348892211914,67.5102310180664,66.4910202026367,66.5323791503906,67.8655624389648,67.6542282104492,67.7217483520508,68.0964813232422,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,3.58867001533508,4.88126993179321,6.29044008255005,7.0539698600769,8.63724040985107,10.5658197402954,13.996919631958,16.3052501678467,17.03830909729,17.5121994018555,16.5808296203613,16.3854999542236,15.9232597351074,16.9408206939697,18.185359954834,20.0744495391846,22.165319442749,22.9069900512695,21.9849491119385,21.2832508087158,21.2256107330322,19.6763000488281,17.6105308532715,16.14381980896,13.5776700973511,12.707670211792,12.6460399627686,12.9337997436523,20.3356800079346,22.0374393463135,25.2222309112549,27.0358295440674,32.7989082336426,53.8324699401855,62.1930389404297,86.6441879272461,105.480598449707,117.100807189941,114.097702026367,94.8522872924805,80.9181518554688,63.8294982910156,49.268138885498,40.9609718322754,36.114200592041,34.0398101806641,39.9131393432617,41.379020690918,44.2541084289551,46.7179489135742,53.7602806091309
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9143009185791,22.7006893157959,22.4215202331543,21.4285697937012,22.4528102874756,21.298360824585,20.4903697967529,17.6074104309082,16.0256404876709,16.1014404296875,16.1339092254639,15.9029903411865
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,1.30063998699188,1.46033000946045,1.59914994239807,1.42482995986938,..,..,..,1.71262001991272,2.19652009010315,2.24622988700867,2.86841988563538,3.02895998954773,2.80094003677368,3.40538001060486,3.96423006057739,4.83478021621704,5.42948007583618,6.7549901008606,7.93435001373291,9.027099609375,10.1245098114014,9.24711990356445,14.0725803375244,15.0281295776367,17.0165691375732,19.1795597076416,20.9354000091553,..,21.0324192047119,19.5623207092285,21.6125202178955,25.1022891998291,31.9636096954346,35.8636894226074,33.2208213806152,33.4199104309082,36.1738090515137,42.6180000305176,52.0038909912109,48.311580657959,46.5397300720215,45.8635902404785,47.5252418518066,53.1043510437012,60.1012306213379,67.1711120605469,75.9408111572266,81.3370819091797,88.4853286743164,92.9377593994141,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,8.90439033508301,8.38842010498047,8.46092987060547,9.1765604019165,10.1672601699829,11.3789596557617,13.0545196533203,14.5703001022339,15.3184204101563,16.3171901702881,17.0669803619385,17.3422603607178,17.2273006439209,16.6573600769043,16.3251705169678,16.1509399414063,16.455530166626,16.4865798950195,16.3048305511475,16.1529998779297,16.0577201843262,14.572380065918,14.3875503540039,19.3990802764893,20.5796508789063,21.5096607208252,23.2416095733643,23.7419204711914,25.4748802185059,28.3487606048584,29.9756298065186,34.4373588562012,37.0082206726074,43.7341804504395,48.3493614196777,50.1366882324219,54.1823616027832,58.0695114135742,61.0754089355469,63.9458808898926,65.5700073242188,65.6711730957031,65.0857696533203,65.6240997314453,64.4816284179688,63.7481307983398,64.0786895751953,63.7687683105469,65.5869827270508,68.0618133544922,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,18.8539905548096,22.059009552002,25.3585205078125,27.6467895507813,28.5252704620361,30.0423393249512,30.1630096435547,31.9343395233154,28.2695903778076,28.3766498565674,28.2680702209473,27.9610805511475,28.5538597106934,28.761079788208,28.8221893310547,29.0952396392822,29.6131706237793,30.5911502838135,31.8548793792725,34.0951309204102,36.4591484069824,38.6326713562012,42.7172813415527,44.6551513671875,45.4468307495117,47.7991485595703,..,52.4549713134766,55.8191909790039,57.2183113098145,59.9978790283203,63.5083618164063,67.504280090332,74.3949966430664,80.37451171875,79.0196304321289,78.5521926879883,75.6820907592773,74.2837600708008,73.5966720581055,76.7583465576172,79.1083221435547,80.931037902832,81.0290832519531,82.1294937133789,81.0567474365234,80.6160202026367,81.183349609375,81.8397598266602,82.8392868041992,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0.094590000808239,0.108230002224445,0.132090002298355,..,0.219889998435974,0.259770005941391,..,0.256619989871979,0.269419997930527,0.68792998790741,1.00922000408173,1.2603600025177,1.569620013237,2.29906988143921,2.52312994003296,2.7097499370575,2.78320002555847,3.53735995292664,3.61628007888794,5.34532022476196,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.741609990596771,..,..,0.683399975299835,0.712759971618652,..,..,..,0.841380000114441,..,5.89364004135132,9.47990036010742,7.23360013961792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,6.27530002593994,8.08732032775879,8.27896022796631,..,8.92475986480713,..,..,..,..,..,..,..,..,..,..,18.879020690918,..,..,..,..,..,..,..,..,..,..,22.6150093078613,..,..,..,..,..,34.0983085632324,..,..,..,..,..,..,47.2790985107422,45.751880645752,48.6290016174316,43.0858497619629,49.3192710876465,51.7471084594727,54.4990005493164,59.9155883789063,59.6587409973145,61.1612281799316,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,5.09859991073608,5.1785101890564,5.31720018386841,5.52378988265991,5.75073003768921,6.02225017547607,6.23370981216431,6.28084993362427,6.52885007858276,6.77482986450195,6.98449993133545,7.34601020812988,7.39593982696533,7.85616016387939,8.38656997680664,8.57894039154053,8.72850036621094,8.99940967559814,8.67689037322998,8.90071964263916,9.01492023468018,9.18591976165771,9.23464012145996,9.35319995880127,9.6360502243042,9.87343978881836,10.5574903488159,11.0868301391602,11.8100500106812,12.7503099441528,13.3509798049927,13.6815299987793,14.1504402160645,14.6044597625732,15.0426397323608,15.3582696914673,16.1874504089355,17.5063705444336,19.1709594726563,20.3013191223145,21.9840507507324,24.6565608978271,26.2276096343994,26.6736602783203,27.9376792907715,29.400749206543,30.2143707275391,30.7566299438477,31.1204204559326,31.9731903076172,32.5265007019043,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,3.09633994102478,2.98597002029419,3.08943009376526,3.17477989196777,3.44191002845764,3.73941993713379,4.02320003509521,4.21628999710083,4.57222986221313,4.98837995529175,5.29015016555786,5.70013999938965,6.14413976669312,6.34933996200562,6.66533994674683,6.92725992202759,7.10937023162842,7.24525022506714,7.14804983139038,7.25696992874146,7.31876993179321,7.47359991073608,7.62273979187012,8.34543991088867,9.32524967193604,10.2376499176025,11.1443099975586,12.4483203887939,13.2246799468994,14.406590461731,15.518159866333,17.1100006103516,19.0312690734863,20.8867607116699,22.3723297119141,23.3764896392822,24.0778503417969,24.5006904602051,25.032600402832,26.5802898406982,28.2005996704102,29.7818298339844,32.3506813049316,35.0442810058594,41.4276504516602,43.9148406982422,45.4522895812988,45.7492408752441,46.2326889038086,48.215160369873,51.0400199890137,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,1.40986001491547,1.39233005046844,1.4239399433136,1.47476994991302,1.65877997875214,1.85685002803802,2.03146004676819,2.19218993186951,2.45127010345459,2.88789010047913,3.19075989723206,3.62623000144959,4.07011985778809,4.23791980743408,4.52901983261108,4.81058979034424,5.04904985427856,5.19951009750366,5.06462001800537,5.16040992736816,5.15888023376465,5.22706985473633,5.25881004333496,5.45142984390259,6.18365001678467,6.96261978149414,7.65488004684448,8.52923011779785,9.32746982574463,10.3600902557373,11.389820098877,12.9793300628662,14.9687900543213,16.9653606414795,18.6040306091309,19.7462902069092,20.5815906524658,21.1083297729492,21.6828804016113,23.2962799072266,24.9137592315674,26.4203491210938,28.9873790740967,31.6398296356201,38.3628997802734,40.9717903137207,42.5871810913086,42.9751014709473,43.517391204834,45.5128517150879,48.5215492248535,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,1.1382999420166,1.15316998958588,1.19028997421265,1.22043001651764,1.35685002803802,1.4941600561142,1.61879003047943,1.75618994235992,2.01303005218506,2.47136998176575,2.80755996704102,3.2738299369812,3.73311996459961,3.90252995491028,4.18627023696899,4.45602989196777,4.68625020980835,4.83728981018066,4.70162010192871,4.80071020126343,4.80398988723755,4.88139009475708,4.92200994491577,5.1304497718811,5.89012002944946,6.69645977020264,7.40818023681641,8.2959098815918,9.09619998931885,10.138090133667,11.1713495254517,12.769229888916,14.7750997543335,16.7944297790527,18.4551391601563,19.6157093048096,20.466760635376,21.0046691894531,21.5877799987793,23.2176208496094,24.8529796600342,26.3762893676758,28.9777393341064,31.6699104309082,38.4887313842773,41.1438407897949,42.7892417907715,43.1884803771973,43.7437210083008,45.769401550293,48.8229789733887,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,7.08048009872437,7.5207200050354,9.36929035186768,..,20.3910999298096,24.613489151001,..,..,31.3247699737549,33.2825088500977,34.1380615234375,32.0938301086426,30.3430995941162,30.8690395355225,31.5890998840332,..,..,28.1172294616699,24.663890838623,19.4346294403076,19.8502101898193,..,..,..,18.0909900665283,..,18.536319732666,..,..,..,..,..,..,..,..,..,..,38.7750282287598,..,..,..,39.8166694641113,40.3224487304688,..,44.8922309875488,..,..,47.597770690918,47.9452285766602,52.5878105163574,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,7.18289995193481,8.11211013793945,9.43842029571533,10.7099895477295,12.1324701309204,13.7467098236084,15.6161699295044,16.2147102355957,16.2919406890869,16.7013206481934,17.6411209106445,18.7287406921387,19.4309196472168,20.0450496673584,18.7480907440186,18.594310760498,18.6545791625977,18.2116298675537,15.5887403488159,14.4298696517944,12.178689956665,..,..,..,..,..,..,..,30.7246494293213,..,29.7544593811035,30.7985401153564,27.6597499847412,28.9297008514404,30.1200008392334,29.9295501708984,30.2709808349609,29.9879302978516,30.5354804992676,31.4172401428223,26.817720413208,27.7280406951904,30.1178493499756,31.0681095123291,35.0281295776367,33.8589096069336,35.1645202636719,38.9049491882324,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,2.85251998901367,3.71206998825073,..,5.59450006484985,7.03909015655518,7.41844987869263,..,7.77114009857178,7.96987009048462,..,..,..,10.9109201431274,13.1246204376221,14.2866497039795,15.7081604003906,16.1975994110107,..,16.3506603240967,16.857629776001,16.0388698577881,17.307430267334,..,18.5674896240234,20.5378608703613,21.9230499267578,21.1332302093506,..,21.919059753418,22.0670509338379,21.4051704406738,20.5808906555176,21.3096408843994,21.9614791870117,22.6476497650146,22.9493293762207,23.1976108551025,24.287109375,25.1151008605957,25.6074409484863,26.1139793395996,27.1870994567871,28.0211906433105,28.3520793914795,27.8673896789551,27.9700508117676,27.9180908203125,28.5862903594971,29.3719291687012,29.9244194030762,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.81032991409302,..,..,..,..,..,..,..,..,1.6046199798584,..,..,..,..,..,..,..,..,1.85288000106812,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74553000926971,1.6904000043869,..,1.63197004795074,2.01128005981445,1.95606994628906,2.39956998825073,2.12761998176575,..,1.56172001361847,..,..,..,..,2.67098999023438,3.24190998077393,..,..,..,3.85004997253418,3.47650003433228,3.36256003379822,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.2420406341553,..,..,..,..,22.0134296417236,..,22.1038303375244,22.9156608581543,24.7543392181396,24.3597297668457,24.5222396850586,23.5307693481445,24.4036502838135,25.4499206542969,40.1861305236816,44.0633010864258,47.3212509155273,49.6147689819336,54.5440711975098,58.6614418029785,61.5372085571289,64.3990783691406,66.183837890625,67.9128036499023,67.8659133911133,67.6747283935547,66.4418411254883,66.6319198608398,68.1845092773438,70.3690872192383,72.3750686645508,73.9212265014648,73.3077621459961,72.1676177978516,71.3904495239258,69.0459213256836,70.3654327392578,74.2319869995117,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,0.521070003509521,0.644879996776581,0.677039980888367,0.687579989433289,1.32210004329681,2.23433995246887,2.19264006614685,2.71352005004883,..,2.78607988357544,3.62578010559082,3.17765998840332,..,..,5.01858997344971,4.59731006622314,4.13022994995117,3.87075996398926,4.63901996612549,..,4.24458980560303,4.07183980941772,3.66739988327026,4.90709018707275,..,..,6.08714008331299,..,..,4.7526798248291,4.41742992401123,..,4.48557996749878,..,5.59354019165039,5.02112007141113,4.87917995452881,..,..,..,..,7.72674989700317,..,6.74796009063721,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,0.174869999289513,0.188659995794296,0.147029995918274,0.237560003995895,..,..,0.244749993085861,0.377550005912781,0.463290005922318,0.514880001544952,0.491149991750717,0.503380000591278,0.528509974479675,0.510140001773834,..,0.810140013694763,0.865220010280609,0.80716997385025,0.827009975910187,0.850449979305267,0.827970027923584,..,..,0.622789978981018,0.675719976425171,0.700030028820038,0.817770004272461,0.855840027332306,0.951089978218079,1.18656003475189,1.46917998790741,1.64915001392365,2.30927991867065,2.59943008422852,2.81003999710083,..,..,3.62789011001587,5.37221002578735,7.48318004608154,7.88365983963013,8.22360038757324,8.56147956848145,8.10531997680664,9.58471012115479,10.1790800094604,10.488169670105,10.4265699386597,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,19.5649108886719,19.5785503387451,20.6462707519531,21.9508094787598,22.7289295196533,23.7966709136963,25.0706100463867,25.5986194610596,26.1779499053955,25.8647899627686,26.1851692199707,26.3093109130859,26.6216697692871,26.7958793640137,27.3143291473389,28.1226596832275,28.7024192810059,29.0796604156494,29.9810600280762,31.3244400024414,32.6606407165527,34.550350189209,36.5656814575195,39.3980407714844,42.5807914733887,44.128589630127,45.8754386901855,48.0314598083496,49.6010818481445,50.3427810668945,51.6319694519043,53.3487205505371,54.8555603027344,56.8535194396973,58.7676315307617,60.2162017822266,61.2270812988281,61.3888893127441,61.9169082641602,62.9435997009277,64.7250137329102,66.5685272216797,67.5212783813477,68.1895904541016,69.8546371459961,70.8860931396484,72.1108627319336,73.618766784668,75.0886993408203,77.0167617797852,78.4336166381836,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,24.758129119873,24.7411098480225,25.0730304718018,25.5200805664063,25.8373508453369,26.4311904907227,27.1113891601563,27.5567302703857,27.9022102355957,27.8252906799316,27.9240493774414,27.8697299957275,28.235279083252,28.6478500366211,29.1495494842529,29.8433704376221,30.2080097198486,30.6955604553223,31.0311698913574,31.6389904022217,32.4106483459473,33.165470123291,33.8647613525391,34.7957191467285,36.3015594482422,37.1069412231445,38.5192489624023,40.2038116455078,41.3762283325195,43.0104789733887,44.8601913452148,47.4609985351563,50.1283187866211,52.7348594665527,54.0535888671875,55.7963790893555,57.1898994445801,57.9934005737305,58.6261787414551,59.6581115722656,61.0988502502441,62.1414184570313,62.916088104248,63.9433898925781,65.2805786132813,66.1798477172852,67.9982528686523,70.067253112793,72.0294570922852,74.3586196899414,76.2872085571289,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,35.0087890625,34.6622200012207,34.138111114502,33.7034111022949,33.3339385986328,33.3079795837402,33.3062210083008,33.5656814575195,33.7144317626953,33.6688194274902,33.5909614562988,33.3898391723633,33.8589401245117,34.2860107421875,34.9370613098145,35.9259414672852,36.3044090270996,37.0759582519531,37.0146484375,36.9641609191895,37.0823211669922,36.3868598937988,35.4848213195801,34.1126594543457,33.6218681335449,33.1154708862305,33.9121513366699,35.0260009765625,36.1591682434082,37.4674606323242,39.7730293273926,42.8445205688477,45.9043312072754,48.9421195983887,49.8307418823242,51.7567481994629,53.4141082763672,54.5040512084961,55.0778312683105,55.985179901123,57.4325408935547,58.5017395019531,59.8247184753418,62.146598815918,64.1579132080078,65.5216217041016,68.0576705932617,70.8123016357422,73.3227462768555,75.8442687988281,77.7648086547852,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,31.3326797485352,31.0085697174072,30.4864101409912,30.1398105621338,29.9258899688721,30.0014591217041,30.1563205718994,30.4812393188477,30.6538391113281,30.7017097473145,30.7035102844238,30.6302890777588,31.1259899139404,31.5631294250488,32.2319717407227,33.093189239502,33.3864593505859,33.9369087219238,33.7750396728516,33.736011505127,33.8352508544922,33.4334716796875,32.7496109008789,31.9027900695801,31.8787002563477,31.7944297790527,33.0794105529785,34.4712905883789,35.4146118164063,37.2032890319824,39.7535781860352,43.1222190856934,46.2759208679199,49.3264503479004,50.4360198974609,52.5124816894531,54.3367691040039,55.6590309143066,56.6977500915527,57.7375984191895,59.0140113830566,59.7176895141602,60.5169982910156,62.3360710144043,63.8779602050781,64.9417419433594,67.2282333374023,69.7592163085938,72.0770568847656,74.350341796875,76.2243881225586,..
